AL1,587035.796364
AL10,356429.896296
AL2,491614.76
AL3,564789.604278
AL4,571469.69697
AL5,850726.401961
AL6,667624.852941
AL7,360458.391304
AL8,426044.602273
AL9,653268.571429
B1,236354.398374
B10,114697.777778
B11,198437.361702
B12,173195.754386
B13,257535.427027
B14,194849.436508
B15,364341.747826
B16,186419.266667
B17,337854.99375
B18,203409.641304
B19,457086.486486
B2,666686.181818
B20,210298.153153
B21,121969.879518
B23,141617.555085
B24,366137.691824
B25,141558.823529
B26,161912.175676
B27,172945.083333
B28,218692.017341
B29,240511.235
B3,1237362.22581
B30,213433.533654
B31,171052.891641
B32,181744.896396
B33,146715.666667
B34,142161.327434
B35,125570.454545
B36,174220.097143
B37,352358.039216
B38,196181.295082
B4,19870187.6667
B42,199271.145833
B43,177583.652174
B44,130931.064516
B45,239019.813253
B46,218672.282609
B47,291389.655172
B48,305737.657895
B49,387586.012658
B5,206346.607595
B50,390050.681818
B6,126851.176471
B60,292228.59116
B61,251812.705556
B62,216153.327869
B63,167930.964646
B64,143940.588235
B65,168400.852941
B66,198859.464286
B67,146064.46875
B68,149939.182927
B69,175841.366667
B7,282400.0
B70,186157.731481
B71,128432.044776
B72,343320.660377
B73,290050.32716
B74,487149.951327
B75,281633.385093
B76,243750.717391
B77,191323.650568
B78,208663.362069
B79,230614.119718
B8,121407.219355
B80,265210.795455
B9,145258.62963
B90,278278.909091
B91,423196.004219
B92,267441.745583
B93,574120.340741
B94,554788.773585
B95,533613.16
B96,395846.590909
B97,232471.586614
B98,289817.792115
BA1,531169.006873
BA10,381750.0
BA11,295595.889831
BA12,394511.377143
BA13,221112.377358
BA14,241032.473404
BA15,357123.5
BA16,230365.2
BA2,442666.177489
BA20,207387.096774
BA21,194503.076305
BA22,283389.547368
BA3,259425.600962
BA4,274576.178571
BA5,392837.306358
BA6,299038.927273
BA7,380042.857143
BA8,219630.0
BA9,273724.538462
BB1,243736.962963
BB10,324276.768966
BB11,123134.488764
BB12,215197.600707
BB18,130953.04065
BB2,245998.033003
BB3,113231.447368
BB4,264841.786145
BB5,136582.913636
BB6,159796.262136
BB7,242220.846154
BB8,121158.206452
BB9,101879.369637
BD1,194212.439024
BD10,165052.861272
BD11,184565.163043
BD12,131609.897196
BD13,143447.85641
BD14,138194.509804
BD15,146780.537634
BD16,223445.889362
BD17,200526.585034
BD18,162409.552326
BD19,171190.789157
BD2,112422.650273
BD20,200242.080495
BD21,106799.748299
BD22,160310.340611
BD23,265833.115385
BD24,240938.0
BD3,86007.2048193
BD4,94239.2215569
BD5,100931.376238
BD6,113884.871921
BD7,99069.3653846
BD8,104524.065217
BD9,124288.75
BD99,8300000.0
BH1,297942.537313
BH10,268577.201493
BH11,252453.626263
BH12,275237.067729
BH13,618584.916168
BH14,420074.008696
BH15,311783.97151
BH16,292449.5
BH17,273945.485714
BH18,405769.105263
BH19,310553.648649
BH2,239636.534591
BH20,365069.84127
BH21,455431.591912
BH22,341540.204724
BH23,462179.188312
BH24,460446.089385
BH25,344579.047847
BH3,410026.923077
BH31,339364.049587
BH4,279233.186441
BH5,242596.537931
BH6,336081.412017
BH7,318254.186047
BH8,282165.85514
BH9,278926.610329
BL0,186035.742188
BL1,194713.891393
BL2,191939.805785
BL3,116566.983553
BL4,119244.147368
BL5,185084.362245
BL6,188090.14346
BL7,232762.627119
BL8,183454.872428
BL9,159138.97482
BN1,487690.137288
BN10,286273.205128
BN11,262519.609551
BN12,350974.166667
BN13,307806.471111
BN14,325583.817427
BN15,284413.284211
BN16,359840.062992
BN17,240642.809917
BN18,390380.27381
BN2,369774.510744
BN20,336597.279412
BN21,240496.445652
BN22,245343.174468
BN23,323470.820833
BN24,291325.070423
BN25,315866.994444
BN26,282191.614583
BN27,279489.384977
BN3,446274.176183
BN41,327160.698413
BN42,334256.521739
BN43,368028.52459
BN44,515907.653061
BN45,621000.0
BN5,490547.878049
BN6,573211.317829
BN7,546902.862385
BN8,451896.25
BN9,253820.515464
BR1,556243.188202
BR2,515534.50173
BR3,591678.668831
BR4,536870.775281
BR5,380530.361538
BR6,502893.47079
BR7,635531.068376
BR8,358234.448
BS1,672335.147368
BS10,277665.03268
BS11,262609.9
BS13,239916.14966
BS14,242321.19898
BS15,231215.979592
BS16,293087.79529
BS2,359644.758389
BS20,336133.956938
BS21,333602.111111
BS22,208425.283019
BS23,230208.498382
BS24,223186.360825
BS25,368871.875
BS26,317239.130435
BS27,286819.5
BS28,515523.809524
BS29,276353.571429
BS3,306792.803333
BS30,276762.050562
BS31,337241.178161
BS32,421239.725275
BS34,508206.0
BS35,316435.306452
BS36,326941.506329
BS37,262026.238255
BS39,343411.891892
BS4,377599.358333
BS40,451507.796875
BS41,496542.857143
BS48,346162.824427
BS49,286319.166667
BS5,217582.381517
BS6,453647.40099
BS7,333188.496032
BS8,657022.604061
BS9,458732.690821
CA1,127252.563636
CA10,234474.835052
CA11,229094.92268
CA12,339843.324675
CA13,207500.521739
CA14,140672.168103
CA15,138270.932692
CA16,231411.71875
CA17,225733.333333
CA18,158506.0
CA19,173250.0
CA2,138594.65704
CA20,194310.555556
CA21,252000.0
CA22,165551.0
CA23,79000.0
CA24,49123.75
CA25,98604.1666667
CA26,115005.791667
CA27,181625.0
CA28,137481.881443
CA3,172874.716418
CA4,241303.586207
CA5,258768.478261
CA6,189820.689655
CA7,169329.878788
CA8,195620.338983
CA9,139927.5
CB1,513513.942598
CB10,1561865.07229
CB11,424993.655172
CB2,632232.158621
CB21,445047.209302
CB22,539801.540107
CB23,534362.879464
CB24,359755.087179
CB25,336391.542553
CB3,713904.790698
CB4,456717.854701
CB5,344466.302083
CB6,305675.249027
CB7,290298.321782
CB8,389583.637555
CB9,292123.241525
CF1,560000.0
CF10,367424.626437
CF11,207120.176923
CF14,311600.042553
CF15,275281.807692
CF23,259855.108696
CF24,237383.342767
CF3,225347.303644
CF31,168998.264615
CF32,158839.194313
CF33,123605.2
CF34,106891.420455
CF35,185544.987421
CF36,224694.90625
CF37,249095.685259
CF38,177953.272727
CF39,110425.879518
CF4,825000.0
CF40,75538.5859375
CF41,67552.0714286
CF42,67271.4210526
CF43,53722.4186047
CF44,96177.9702128
CF45,95951.8131868
CF46,143477.731959
CF47,111549.83871
CF48,123758.013423
CF5,220409.146907
CF61,220582.137255
CF62,188248.837638
CF63,148306.267974
CF64,288426.745763
CF71,360165.428571
CF72,193675.051282
CF81,93558.6363636
CF82,154476.825397
CF83,182917.904615
CH1,433777.263415
CH2,238742.063745
CH3,283017.744094
CH4,226828.833333
CH41,94798.1714286
CH42,110924.995098
CH43,164502.887931
CH44,147869.146465
CH45,168191.971888
CH46,151031.290076
CH47,256007.768421
CH48,437707.496063
CH49,184251.479769
CH5,159063.245487
CH6,155764.5
CH60,358059.805825
CH61,262061.574257
CH62,147229.760766
CH63,206657.122093
CH64,257235.100775
CH65,152784.796296
CH66,193756.282609
CH7,185304.484211
CH8,172846.396396
CM0,294162.243056
CM1,341686.819222
CM11,496313.029197
CM12,406123.431373
CM13,600921.337278
CM14,455273.668478
CM15,502645.36
CM16,619820.323529
CM17,372326.748538
CM18,253799.593985
CM19,352358.838095
CM2,349705.26
CM20,531118.828571
CM21,407748.222222
CM22,1029165.94783
CM23,418547.26506
CM24,417163.4
CM3,399591.290667
CM4,672063.961538
CM5,549719.605263
CM6,436684.76494
CM7,323779.714724
CM77,409398.846154
CM8,509534.411765
CM9,336029.606987
CO1,383633.417722
CO10,315683.894057
CO11,335065.991736
CO12,220895.282828
CO13,312053.286713
CO14,211118.229167
CO15,229656.061834
CO16,255506.666667
CO2,336464.66881
CO3,325371.332075
CO4,288576.240997
CO5,361020.825581
CO6,425134.095745
CO7,349279.905579
CO8,546692.307692
CO9,330330.480226
CR0,462939.021174
CR2,468317.516026
CR3,426988.779116
CR4,365573.110638
CR5,473696.903061
CR6,659827.142857
CR7,320532.259091
CR8,516632.570707
CR9,6203430.0
CT1,280823.364641
CT10,299816.244019
CT11,221413.914634
CT12,225799.806202
CT13,319492.174603
CT14,269914.315152
CT15,319713.414634
CT16,213436.685185
CT17,192746.202247
CT18,313316.474138
CT19,228544.614679
CT2,316821.833333
CT20,267002.52459
CT21,296959.617284
CT3,289007.773723
CT4,428867.830189
CT5,368817.899563
CT6,278576.772894
CT7,236650.306122
CT8,245901.768293
CT9,206577.592841
CV1,222240.115385
CV10,159779.614754
CV11,211837.870662
CV12,169010.854749
CV13,314773.242424
CV2,152856.430636
CV21,192154.649832
CV22,242442.191489
CV23,293673.06338
CV3,222320.374396
CV31,276953.669492
CV32,422082.576271
CV33,327443.442623
CV34,301949.668085
CV35,397775.516667
CV36,719704.056338
CV37,385904.941358
CV4,229803.631579
CV47,322537.808642
CV5,212107.046875
CV6,166555.900697
CV7,299275.119792
CV8,535688.921182
CV9,248003.653846
CW1,158108.735786
CW10,292653.793388
CW11,241608.930894
CW12,204115.543379
CW2,185694.773414
CW3,275447.095238
CW4,303834.090909
CW5,252557.798165
CW6,391787.051282
CW7,166143.797235
CW8,248041.779944
CW9,220058.412409
DA1,306015.39501
DA10,325784.42623
DA11,359230.582524
DA12,296420.56383
DA13,454617.681159
DA14,417096.060606
DA15,396626.085714
DA16,368199.757009
DA17,346957.969512
DA18,224222.222222
DA2,317923.107383
DA3,422940.755319
DA4,361864.931034
DA5,454517.241379
DA6,385736.15493
DA7,369006.852041
DA8,289874.365854
DA9,278331.888112
DE1,261361.214953
DE11,163776.939891
DE12,230434.098266
DE13,258170.952055
DE14,390053.701422
DE15,205581.179012
DE21,262309.361823
DE22,195205.756677
DE23,166121.33887
DE24,136020.806962
DE3,205527.108108
DE4,239049.933628
DE45,316456.521739
DE5,157062.231884
DE55,165001.585761
DE56,235734.545763
DE6,300305.720238
DE65,305905.849398
DE7,169291.010283
DE72,234185.816176
DE73,241320.3125
DE74,230324.931034
DE75,153153.412587
DH1,238351.39604
DH2,133794.084577
DH3,157772.391304
DH4,129908.646154
DH5,125922.137255
DH6,103794.282353
DH7,131179.359477
DH8,121020.31295
DH9,158663.622807
DL1,148483.435088
DL10,220127.83871
DL11,291166.189189
DL12,176586.119565
DL13,161717.5
DL14,105870.018868
DL15,102342.787671
DL16,132474.153846
DL17,67222.9041096
DL2,219124.140625
DL3,170896.496503
DL4,71344.9315068
DL5,124584.363636
DL6,221453.693182
DL7,235118.127451
DL8,267183.8875
DL9,134726.448276
DN1,109696.969697
DN10,239374.72619
DN11,151454.560748
DN12,98696.2272727
DN14,173829.414248
DN15,143902.730769
DN16,118278.516908
DN17,240497.878261
DN18,130735.858586
DN19,182869.541667
DN2,130367.303279
DN20,161591.987179
DN21,137337.275986
DN22,197198.6
DN3,170469.034091
DN31,111515.753425
DN32,94967.8480392
DN33,142718.357143
DN34,110787.447761
DN35,133453.935849
DN36,201517.41958
DN37,186321.909091
DN38,203225.0
DN39,193309.375
DN4,147398.887588
DN40,112275.245614
DN41,269108.711111
DN5,126366.460317
DN6,136705.983516
DN7,151796.742857
DN8,136813.621622
DN9,195014.134328
DT1,294119.972093
DT10,334460.625
DT11,272103.831522
DT2,340883.09434
DT3,300197.744395
DT4,228652.935103
DT5,178995.87156
DT6,311174.16129
DT7,365764.070175
DT8,422569.230769
DT9,409182.576687
DY1,137079.820144
DY10,204869.147679
DY11,194593.956938
DY12,248170.3125
DY13,211079.006757
DY14,373159.947368
DY2,134723.150685
DY3,215247.463542
DY4,127317.577093
DY5,143121.547368
DY6,232991.966851
DY7,291370.754717
DY8,223890.795666
DY9,272055.371728
E1,693258.181818
E10,556919.064655
E11,510503.94697
E12,416005.319149
E13,377118.655844
E14,571907.432681
E15,515663.246269
E16,442719.951583
E17,543865.822519
E18,619580.507812
E1W,883742.537037
E2,747320.374269
E20,378117.526316
E3,495073.254545
E4,431013.783951
E5,632656.214765
E6,351349.661616
E7,409600.472868
E8,580879.64
E9,1100699.65041
EC1A,632000.0
EC1M,1911812.5
EC1N,4552081.4
EC1R,2332916.66667
EC1V,1126265.09375
EC1Y,1475500.0
EC2A,1683225.5
EC2M,8430718.4
EC2N,27342500.0
EC2V,1470412.5
EC2Y,1782784.2
EC3M,3833125.0
EC3N,11595279.3333
EC3V,6992250.0
EC4A,3547977.33333
EC4M,250000.0
EC4N,6337385.0
EC4R,11784302.5
EC4V,2234071.42857
EC4Y,912055.4
EN1,422658.026201
EN10,434270.212766
EN11,350748.674242
EN2,489771.017143
EN3,340032.507937
EN4,558683.552632
EN5,697206.852632
EN6,545691.612717
EN7,457901.775701
EN8,341684.201521
EN9,386688.874126
EX1,306929.55618
EX10,343995.062893
EX11,380471.550725
EX12,256193.303571
EX13,305526.935185
EX14,257868.487654
EX15,230168.730994
EX16,246005.458333
EX17,273691.068702
EX18,280227.083333
EX19,285409.090909
EX2,274696.898734
EX20,249262.327273
EX21,325424.074074
EX22,260253.352273
EX23,257353.776224
EX24,381817.916667
EX3,396598.958333
EX31,264427.258216
EX32,395750.71519
EX33,307036.456311
EX34,237899.435065
EX35,416287.5
EX36,238203.196721
EX37,326200.689655
EX38,197230.819277
EX39,235599.469072
EX4,287472.006452
EX5,401184.373684
EX6,349988.622642
EX7,234215.699301
EX8,274761.622699
EX9,400156.25
FY1,186949.482993
FY2,121083.459459
FY3,122708.678947
FY4,122962.289286
FY5,142562.857143
FY6,210608.77533
FY7,115078.394161
FY8,239708.552632
GL1,168278.872549
GL10,236853.931373
GL11,256118.016807
GL12,372237.790698
GL13,221460.9375
GL14,200218.484211
GL15,220060.416667
GL16,216741.99115
GL17,244276.736111
GL18,259103.935484
GL19,378481.456522
GL2,240020.949115
GL20,266250.814815
GL3,227030.768293
GL4,255823.17284
GL5,262304.417778
GL50,397595.526316
GL51,277384.197222
GL52,320554.542289
GL53,424595.445783
GL54,552452.75
GL55,707819.733333
GL56,414362.27551
GL6,360143.372414
GL7,520322.700965
GL8,362893.75
GL9,318687.5
GU1,623363.215548
GU10,682260.703704
GU11,278606.433526
GU12,314872.89272
GU13,28000.0
GU14,348302.607748
GU15,422620.324444
GU16,379181.005587
GU17,344141.964286
GU18,528657.142857
GU19,417617.142857
GU2,428008.0
GU20,807066.666667
GU21,539328.143322
GU22,609685.725
GU23,584424.114286
GU24,606397.317308
GU25,1996448.71795
GU26,626993.921569
GU27,582771.0625
GU28,639528.846154
GU29,425347.588889
GU3,713722.0
GU30,469278.030303
GU31,579528.985507
GU32,536141.086957
GU33,561582.390244
GU34,426998.18408
GU35,386769.758065
GU4,618223.389831
GU46,383571.348315
GU47,370142.610294
GU5,884541.75
GU51,463631.351351
GU52,407727.287879
GU6,519990.3
GU7,465345.391566
GU8,818151.0
GU9,468050.632075
HA0,389253.483607
HA1,841605.532609
HA2,487604.310345
HA3,464104.744444
HA4,511303.653199
HA5,601592.640909
HA6,775010.086207
HA7,669983.032895
HA8,504596.583333
HA9,1336387.43396
HD1,247182.479675
HD2,196504.482759
HD3,153857.88785
HD4,147757.756757
HD5,127485.167598
HD6,169690.91716
HD7,159186.653409
HD8,219012.232673
HD9,222381.371648
HG1,334510.407767
HG2,367100.625532
HG3,430130.111111
HG4,316249.050279
HG5,348612.605505
HP1,395202.187097
HP10,576166.169355
HP11,386650.75188
HP12,297631.385827
HP13,341494.75
HP14,589771.759259
HP15,516166.847619
HP16,828455.0
HP17,542183.333333
HP18,425397.826772
HP19,273143.019324
HP2,323632.203791
HP20,318900.446429
HP21,292101.666667
HP22,535179.4
HP23,501775.816327
HP27,542650.48913
HP3,456656.293103
HP4,669653.657005
HP5,452049.52381
HP6,627160.149533
HP7,605333.464789
HP8,1000436.76471
HP9,1007908.66972
HR1,295849.56338
HR2,220417.235556
HR3,323090.0
HR4,246492.570093
HR5,217275.0
HR6,230377.456647
HR7,268427.083333
HR8,282056.521739
HR9,308763.432836
HU1,593929.275862
HU10,216125.513699
HU11,173142.794118
HU12,189354.141104
HU13,184648.373737
HU14,314567.910448
HU15,232958.524664
HU16,209768.25
HU17,250443.553846
HU18,154750.35443
HU19,118625.716981
HU2,145604.782609
HU20,312750.0
HU3,112149.891892
HU4,128128.676471
HU5,148651.498442
HU6,915604.506494
HU7,151689.658863
HU8,386484.515625
HU9,623890.151515
HX1,140243.740157
HX2,238281.483051
HX3,175175.993884
HX4,198146.341463
HX5,163981.0
HX6,189154.326087
HX7,189946.448598
IG1,599656.723301
IG10,544539.442211
IG11,304284.394191
IG2,477257.082645
IG3,399501.630252
IG4,440423.153846
IG5,468913.887097
IG6,408373.218543
IG7,608738.704348
IG8,545525.915344
IG9,555516.216216
IP1,217562.62116
IP10,359058.6
IP11,288227.051181
IP12,327292.190751
IP13,346041.473684
IP14,301323.989831
IP15,438551.724138
IP16,230293.777778
IP17,493012.468468
IP18,406489.814815
IP19,302606.357143
IP2,330617.180851
IP20,226038.903226
IP21,314066.41791
IP22,281231.069364
IP23,321055.555556
IP24,470484.597484
IP25,222346.04375
IP26,243703.589286
IP27,177882.329545
IP28,270015.574257
IP29,383511.787234
IP3,223980.872727
IP30,376451.032609
IP31,345925.925926
IP32,262518.17757
IP33,465836.510791
IP4,230440.66791
IP5,285767.841727
IP6,263670.509259
IP7,364683.153061
IP8,255141.153846
IP9,293953.912281
KT1,613273.467213
KT10,988206.22973
KT11,1099409.59794
KT12,562854.53876
KT13,952370.197452
KT14,565714.224138
KT15,462301.116279
KT16,466618.315385
KT17,515690.136612
KT18,707931.72043
KT19,468333.856502
KT2,772294.163743
KT20,1001066.33108
KT21,666343.72043
KT22,757106.417989
KT23,551511.864407
KT24,666894.230769
KT3,772710.734568
KT4,478158.784615
KT5,581576.877358
KT6,558517.77561
KT7,686684.25
KT8,619056.775
KT9,394203.533898
L1,128260.419689
L10,161479.804878
L11,109159.082569
L12,149698.754601
L13,139504.411765
L14,159241.866197
L15,135734.911111
L16,215115.240964
L17,198715.155172
L18,251308.994505
L19,174735.12963
L2,487893.765957
L20,119965.569832
L21,106078.383562
L22,169771.947368
L23,246430.5
L24,223756.016949
L25,221563.323944
L26,172839.147727
L27,81123.8095238
L28,70300.0
L29,323700.0
L3,365971.846561
L30,115076.183099
L31,184253.58156
L32,123210.223881
L33,106036.460674
L34,207553.084337
L35,149966.56051
L36,159295.081448
L37,311468.56962
L38,292684.615385
L39,254239.338889
L4,68158.9924528
L40,231208.636364
L45,550000.0
L5,188453.660377
L6,78863.5890411
L7,232457.180124
L8,128049.0
L9,107059.056497
LA1,175233.982571
LA10,291312.948718
LA11,258950.0
LA12,238225.9375
LA13,148142.808219
LA14,120195.78852
LA15,134980.136986
LA16,143465.0
LA17,188500.0
LA18,149220.338983
LA19,143833.333333
LA2,256888.862069
LA20,239714.285714
LA21,486719.333333
LA22,424461.702128
LA23,598627.126437
LA3,141450.780347
LA4,136668.443878
LA5,215393.532258
LA6,365610.775
LA7,265998.863636
LA8,450264.703704
LA9,213629.174905
LD1,175228.564706
LD2,179860.675676
LD3,216757.342105
LD4,247890.0
LD5,217845.454545
LD6,159995.0
LD7,221308.75
LD8,262860.0
LE1,330807.451327
LE10,229657.77458
LE11,208167.755435
LE12,254023.560825
LE13,187641.679558
LE14,320367.961165
LE15,300823.377119
LE16,350222.936567
LE17,307777.41954
LE18,185838.280851
LE19,271478.352459
LE2,205018.581102
LE3,176316.573359
LE4,192255.677419
LE5,196282.312354
LE6,219638.888889
LE65,251327.964602
LE67,185527.943026
LE7,268986.952756
LE8,243943.082474
LE9,207791.570499
LL11,171280.27907
LL12,200494.52514
LL13,191867.457831
LL14,143936.517241
LL15,199889.392157
LL16,179869.433735
LL17,267853.513514
LL18,163006.019685
LL19,168539.324138
LL20,208558.142857
LL21,248956.521739
LL22,180587.308219
LL23,188101.481481
LL24,213968.75
LL25,170000.0
LL26,270148.809524
LL27,205785.714286
LL28,192338.167939
LL29,144440.885057
LL30,180469.388889
LL31,178138.526316
LL32,226795.16129
LL33,142360.714286
LL34,146457.142857
LL35,271137.5
LL36,148585.227273
LL37,200388.888889
LL38,118150.0
LL39,134666.666667
LL40,167170.30303
LL41,105344.859649
LL42,179353.571429
LL43,177300.0
LL44,145561.875
LL45,168800.0
LL46,184886.956522
LL47,191055.555556
LL48,129342.352941
LL49,193396.111111
LL51,203125.0
LL52,259500.0
LL53,233451.792453
LL54,130636.377049
LL55,170334.162162
LL56,174277.777778
LL57,164838.492647
LL58,285688.441176
LL59,341325.510204
LL60,130097.5
LL61,188940.0
LL62,206125.0
LL63,204250.0
LL64,239441.176471
LL65,158179.796748
LL66,277500.0
LL67,172999.375
LL68,212647.965517
LL69,149990.0
LL70,125000.0
LL71,210525.0
LL72,151842.857143
LL74,196104.545455
LL75,168357.142857
LL76,133666.666667
LL77,231219.285714
LL78,146875.0
LN1,201330.875576
LN10,253930.0
LN11,186712.24537
LN12,143884.551724
LN13,167475.0
LN2,184878.388278
LN3,195854.238636
LN4,200513.422145
LN5,195061.885305
LN6,181286.217573
LN7,200426.422222
LN8,251432.743802
LN9,206150.949367
LS1,1418392.73239
LS10,154939.291667
LS11,174034.202429
LS12,145455.58363
LS13,134478.551724
LS14,222882.860697
LS15,225839.615721
LS16,339133.568548
LS17,300590.149351
LS18,285436.795812
LS19,235381.357143
LS2,363637.770115
LS20,275497.46875
LS21,341527.92638
LS22,359794.858065
LS23,389974.16
LS24,275025.823529
LS25,221380.292453
LS26,204077.316279
LS27,171993.5
LS28,185160.338658
LS29,341990.345196
LS3,114981.857143
LS4,138270.88
LS5,165431.0
LS6,204175.883162
LS7,193453.597561
LS8,236140.184502
LS9,157535.899038
LU1,278773.300836
LU2,255078.938303
LU3,250551.201635
LU4,241160.746606
LU5,936108.362963
LU6,300085.9
LU7,359748.108974
M1,672824.608333
M11,127807.991071
M12,129533.157895
M13,134296.153846
M14,168028.410256
M15,243939.84375
M16,271027.441176
M17,2682910.2
M18,94593.2835821
M19,161826.252294
M2,6182827.27273
M20,304841.900662
M21,290295.24581
M22,265720.160194
M23,196870.062893
M24,143465.645051
M25,213192.09417
M26,132348.556452
M27,167818.152727
M28,219568.996865
M29,157597.633136
M3,393284.931034
M30,155751.070248
M31,136690.384615
M32,205979.333333
M33,268829.157277
M34,157216.387302
M35,132150.463415
M38,82195.9016393
M4,281011.420732
M40,133783.923858
M41,260490.090566
M43,127095.506098
M44,143662.261538
M45,232061.910959
M46,129122.6
M5,164350.408072
M50,469127.26506
M6,137877.5
M60,5460000.0
M7,196260.755396
M8,144996.028777
M9,108441.472103
ME1,279550.068783
ME10,296614.230576
ME11,635010.416667
